Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,91886,2022-05-12,0.00989912,0.0407091858,0.0427626221,21,100
Market-Adjusted Model,91895,2022-05-12,0.0199515173,0.0563871661,0.0528150194,21,100
Market-Adjusted Model,91901,2022-05-12,-0.052054809,-0.008422692,-0.019191307,21,100
Market-Adjusted Model,91902,2022-05-12,-0.025269005,0.0179593781,0.0075944972,21,100
Market-Adjusted Model,91907,2022-05-12,0.1829970924,0.2466396972,0.2158605945,21,100
Market-Adjusted Model,91909,2022-05-12,0.0016948727,0.0303608513,0.0345583748,21,100
Market-Adjusted Model,91910,2022-05-12,-0.0638686,-0.022640528,-0.031005098,21,100
Market-Adjusted Model,91914,2022-05-12,-0.076328872,-0.045977374,-0.04346537,21,100
Market-Adjusted Model,91915,2022-05-12,0.0068493489,0.0536440698,0.039712851,21,100
Market-Adjusted Model,91926,2022-05-12,-0.052887938,-0.012404344,-0.020024436,21,100
Market-Adjusted Model,91928,2022-05-12,-0.091602967,-0.037061559,-0.058739465,21,100
Market-Adjusted Model,91929,2022-05-12,-0.044999996,-0.010842876,-0.012136494,21,100
Market-Adjusted Model,91933,2022-05-12,0.0091046349,0.0381701288,0.041968137,21,100
Market-Adjusted Model,91937,2022-05-12,0.0223352522,0.0573361869,0.0551987542,21,100
Market-Adjusted Model,91938,2022-05-12,0.0130151728,0.0424961957,0.0458786749,21,100
Market-Adjusted Model,91944,2022-05-12,0.0003091888,0.0315423018,0.0331726908,21,100
Market-Adjusted Model,91945,2022-05-12,0.0132158588,0.0441613979,0.0460793609,21,100
Market-Adjusted Model,91947,2022-05-12,0.1802302129,0.2211832096,0.213093715,21,100
Market-Adjusted Model,91948,2022-05-12,-0.002013844,0.0276927982,0.0308496581,21,100
Market-Adjusted Model,91949,2022-05-12,0.0083621208,0.0369258591,0.0412256228,21,100
Market-Adjusted Model,91950,2022-05-12,0.0060230384,0.0344501159,0.0388865405,21,100
Market-Adjusted Model,91952,2022-05-12,0.0039501911,0.032562675,0.0368136932,21,100
Market-Adjusted Model,91959,2022-05-12,-0.083188889,-0.055697312,-0.050325387,21,100
Market-Adjusted Model,91964,2022-05-12,-0.150849013,-0.111908634,-0.117985511,21,100
Market-Adjusted Model,91966,2022-05-12,-0.076000024,-0.046704744,-0.043136522,21,100
Market-Adjusted Model,91968,2022-05-12,-0.017928317,0.0144116869,0.0149351851,21,100
Market-Adjusted Model,91975,2022-05-12,-0.027936864,0.0054494905,0.0049266384,21,100
Market-Adjusted Model,91977,2022-05-12,-0.186513596,-0.162819528,-0.153650094,21,100
Market-Adjusted Model,91978,2022-05-12,-0.002654358,0.0283811888,0.0302091442,21,100
Market-Adjusted Model,91983,2022-05-12,0.1832334535,0.2128311267,0.2160969556,21,100
Market-Adjusted Model,91989,2022-05-12,0.012086566,0.0440599079,0.0449500681,21,100
Market-Adjusted Model,91990,2022-05-12,-0.027214136,0.0065362226,0.0056493664,21,100
Market-Adjusted Model,91991,2022-05-12,-0.107773478,-0.080508354,-0.074909976,21,100
Market-Adjusted Model,91992,2022-05-12,-0.10562236,-0.078699346,-0.072758858,21,100
Market-Adjusted Model,91993,2022-05-12,-0.004049983,0.0279426596,0.0288135187,21,100
Market-Adjusted Model,91995,2022-05-12,-0.049760738,-0.014626206,-0.016897236,21,100
Market-Adjusted Model,91996,2022-05-12,-0.01628862,0.0150046665,0.0165748823,21,100
Market-Adjusted Model,91997,2022-05-12,0.1484426615,0.1767844673,0.1813061636,21,100
Market-Adjusted Model,91998,2022-05-12,0.0127029167,0.0449703991,0.0455664188,21,100
Market-Adjusted Model,91999,2022-05-12,-0.00055535,0.0303156112,0.0323081517,21,100
Market-Adjusted Model,92000,2022-05-12,-0.004120649,0.0284869847,0.0287428534,21,100
Market-Adjusted Model,92001,2022-05-12,0.0124712588,0.0456649813,0.0453347609,21,100
Market-Adjusted Model,92002,2022-05-12,-0.018812568,0.0162724748,0.0140509345,21,100
Market-Adjusted Model,92003,2022-05-12,0.0336845874,0.0628678313,0.0665480895,21,100
Market-Adjusted Model,92004,2022-05-12,-0.003787429,0.0291390654,0.0290760735,21,100
Market-Adjusted Model,92005,2022-05-12,0.0013431481,0.0345927659,0.0342066501,21,100
Market-Adjusted Model,92007,2022-05-12,0.0102129674,0.0416710023,0.0430764695,21,100
Market-Adjusted Model,92008,2022-05-12,-0.028010613,0.0052321454,0.0048528892,21,100
Market-Adjusted Model,92011,2022-05-12,0.0054356253,0.0422294367,0.0382991273,21,100
Market-Adjusted Model,92016,2022-05-12,-0.041123552,-0.012640748,-0.00826005,21,100
Market-Adjusted Model,92023,2022-05-12,0.0060409178,0.0346441449,0.0389044199,21,100
Market-Adjusted Model,92024,2022-05-12,-0.009617158,0.0192152885,0.0232463437,21,100
Market-Adjusted Model,92025,2022-05-12,-0.012845349,0.0170351096,0.0200181526,21,100
Market-Adjusted Model,92026,2022-05-12,0.0069046714,0.0354269219,0.0397681735,21,100
Market-Adjusted Model,92027,2022-05-12,0.0006563683,0.0290463205,0.0335198704,21,100
Market-Adjusted Model,92029,2022-05-12,-0.068853469,-0.038390914,-0.035989967,21,100
Market-Adjusted Model,92032,2022-05-12,-0.360854369,-0.384146526,-0.327990867,21,100
Market-Adjusted Model,92035,2022-05-12,-0.144480505,-0.08464707,-0.111617003,21,100
Market-Adjusted Model,92040,2022-05-12,0.0940525324,0.1476429284,0.1269160344,21,100
Market-Adjusted Model,92041,2022-05-12,0.11470584,0.1437305446,0.1475693421,21,100
Market-Adjusted Model,92043,2022-05-12,-0.027305397,0.0083229289,0.0055581047,21,100
Market-Adjusted Model,92050,2022-05-12,-0.023281623,0.0245389695,0.009581879,21,100
Market-Adjusted Model,92052,2022-05-12,0.022113476,0.0677900475,0.0549769781,21,100
Market-Adjusted Model,92056,2022-05-12,0.0187087966,0.0561392015,0.0515722986,21,100
Market-Adjusted Model,92058,2022-05-12,-0.023772789,0.0075218271,0.0090907135,21,100
Market-Adjusted Model,92060,2022-05-12,-0.106359663,-0.079468536,-0.073496161,21,100
Market-Adjusted Model,92061,2022-05-12,0.0256843654,0.0575227202,0.0585478675,21,100
Market-Adjusted Model,92064,2022-05-12,-0.097737979,-0.070870921,-0.064874477,21,100
Market-Adjusted Model,92089,2022-05-12,0.2164634252,0.2411337606,0.2493269273,21,100
Market-Adjusted Model,92090,2022-05-12,-0.016990217,0.0148406642,0.0158732851,21,100
Market-Adjusted Model,92091,2022-05-12,-0.156862751,-0.119571046,-0.123999249,21,100
Market-Adjusted Model,92095,2022-05-12,-0.272727256,-0.266238681,-0.239863754,21,100
Market-Adjusted Model,92096,2022-05-12,-0.062476872,-0.029758783,-0.02961337,21,100
Market-Adjusted Model,92097,2022-05-12,-0.221729514,-0.17076909,-0.188866012,21,100
Market-Adjusted Model,92102,2022-05-12,-0.189573403,-0.161148264,-0.156709901,21,100
Market-Adjusted Model,92108,2022-05-12,0.1150779289,0.1527722025,0.147941431,21,100
Market-Adjusted Model,92110,2022-05-12,-0.066316891,-0.037200006,-0.033453389,21,100
Market-Adjusted Model,92111,2022-05-12,-0.056046197,-0.020237447,-0.023182695,21,100
Market-Adjusted Model,92118,2022-05-12,0.0593538411,0.1024785909,0.0922173431,21,100
Market-Adjusted Model,92120,2022-05-12,-0.019003089,0.0127154315,0.0138604133,21,100
Market-Adjusted Model,92121,2022-05-12,0.0409992189,0.0812781538,0.0738627209,21,100
Market-Adjusted Model,92123,2022-05-12,-0.039729526,-0.00917794,-0.006866024,21,100
Market-Adjusted Model,92125,2022-05-12,0.0485210726,0.0781086654,0.0813845746,21,100
Market-Adjusted Model,92130,2022-05-12,-0.118503139,-0.068730248,-0.085639637,21,100
Market-Adjusted Model,92131,2022-05-12,0.2624999604,0.3211939874,0.2953634624,21,100
Market-Adjusted Model,92135,2022-05-12,0.0079254123,0.0462070158,0.0407889143,21,100
Market-Adjusted Model,92136,2022-05-12,-0.020122557,0.0112129615,0.0127409451,21,100
Market-Adjusted Model,92140,2022-05-12,0.0386573662,0.0687021541,0.0715208682,21,100
Market-Adjusted Model,92141,2022-05-12,-0.018656871,0.0123427048,0.0142066314,21,100
Market-Adjusted Model,92143,2022-05-12,-0.062142852,-0.014643081,-0.02927935,21,100
Market-Adjusted Model,92152,2022-05-12,-0.087911197,-0.059588707,-0.055047695,21,100
Market-Adjusted Model,92157,2022-05-12,0.001836204,0.0352788984,0.0346997061,21,100
Market-Adjusted Model,92170,2022-05-12,-0.062976994,-0.035379429,-0.030113492,21,100
Market-Adjusted Model,92172,2022-05-12,0.2176359898,0.2439643812,0.2504994919,21,100
Market-Adjusted Model,92173,2022-05-12,-0.023811352,0.0068647998,0.0090521496,21,100
Market-Adjusted Model,92181,2022-05-12,0.0534568843,0.104360477,0.0863203863,21,100
Market-Adjusted Model,92187,2022-05-12,0.0116487565,0.0425828886,0.0445122586,21,100
Market-Adjusted Model,92189,2022-05-12,0.0160138361,0.0465141302,0.0488773382,21,100
Market-Adjusted Model,92203,2022-05-12,-0.187955429,-0.155045798,-0.155091927,21,100
Market-Adjusted Model,92206,2022-05-12,-0.003841434,0.0246061793,0.0290220684,21,100
Market-Adjusted Model,92213,2022-05-12,-0.387067366,-0.393000957,-0.354203864,21,100
Market-Adjusted Model,92220,2022-05-12,0.1899231188,0.2191219512,0.2227866208,21,100
Market-Adjusted Model,92221,2022-05-12,-0.235474354,-0.18081596,-0.202610852,21,100
Market-Adjusted Model,92222,2022-05-12,-0.01201203,0.0447599263,0.0208514716,21,100
Market-Adjusted Model,92230,2022-05-12,-0.225715603,-0.203158265,-0.192852101,21,100
Market-Adjusted Model,92240,2022-05-12,0.0163560022,0.0522958111,0.0492195043,21,100
Market-Adjusted Model,92245,2022-05-12,0.128355961,0.1545913629,0.1612194631,21,100
Market-Adjusted Model,92246,2022-05-12,0.0376000225,0.0677502019,0.0704635245,21,100
Market-Adjusted Model,92247,2022-05-12,-0.076208317,-0.047402631,-0.043344815,21,100
Market-Adjusted Model,92248,2022-05-12,-0.241910504,-0.217881815,-0.209047002,21,100
Market-Adjusted Model,92249,2022-05-12,-0.024506235,0.0050692522,0.0083572676,21,100
Market-Adjusted Model,92251,2022-05-12,0.0202578685,0.0507217347,0.0531213705,21,100
Market-Adjusted Model,92252,2022-05-12,-0.348370939,-0.315324008,-0.315507436,21,100
Market-Adjusted Model,92257,2022-05-12,0.1521215243,0.2046447372,0.1849850264,21,100
Market-Adjusted Model,92261,2022-05-12,0.0731109793,0.1056773929,0.1059744814,21,100
Market-Adjusted Model,92262,2022-05-12,-0.239906569,-0.210942672,-0.207043067,21,100
Market-Adjusted Model,92271,2022-05-12,-0.113178302,-0.0876071,-0.080314799,21,100
Market-Adjusted Model,92273,2022-05-12,0.0113698222,0.0398010581,0.0442333242,21,100
Market-Adjusted Model,92274,2022-05-12,-0.019153665,0.012962543,0.0137098367,21,100
Market-Adjusted Model,92279,2022-05-12,0.0166233588,0.0473903964,0.0494868608,21,100
Market-Adjusted Model,92280,2022-05-12,0.0093691213,0.0404783659,0.0422326234,21,100
Market-Adjusted Model,92291,2022-05-12,0.0099173234,0.0383942176,0.0427808255,21,100
Market-Adjusted Model,92293,2022-05-12,-0.111163968,-0.078013602,-0.078300466,21,100
Market-Adjusted Model,92294,2022-05-12,-0.127907006,-0.0571617,-0.095043504,21,100
Market-Adjusted Model,92301,2022-05-12,-0.098726167,-0.040502214,-0.065862665,21,100
Market-Adjusted Model,92303,2022-05-12,-0.001191924,0.0287901394,0.0316715777,21,100
Market-Adjusted Model,92309,2022-05-12,-0.079327006,-0.04794595,-0.046463504,21,100
Market-Adjusted Model,92318,2022-05-12,0.039985683,0.0701432843,0.072849185,21,100
Market-Adjusted Model,92322,2022-05-12,-0.061621746,-0.02113127,-0.028758244,21,100
Market-Adjusted Model,92326,2022-05-12,0.3614551514,0.3680833893,0.3943186535,21,100
Market-Adjusted Model,92336,2022-05-12,0.0105514701,0.0390546002,0.0434149721,21,100
Market-Adjusted Model,92337,2022-05-12,0.0110899734,0.0395424087,0.0439534754,21,100
Market-Adjusted Model,92343,2022-05-12,-0.077639752,-0.04595165,-0.04477625,21,100
Market-Adjusted Model,92345,2022-05-12,-0.204259488,-0.180394123,-0.171395986,21,100
Market-Adjusted Model,92347,2022-05-12,0.009248226,0.0379626172,0.0421117281,21,100
Market-Adjusted Model,92348,2022-05-12,0.015770547,0.0443712489,0.048634049,21,100
Market-Adjusted Model,92349,2022-05-12,0.0080327731,0.0366807135,0.0408962751,21,100
Market-Adjusted Model,92350,2022-05-12,-0.002996807,0.0259863203,0.029866695,21,100
Market-Adjusted Model,92351,2022-05-12,-0.005000912,0.0246880966,0.0278625899,21,100
Market-Adjusted Model,92352,2022-05-12,-0.047624344,-0.010264054,-0.014760842,21,100
Market-Adjusted Model,92353,2022-05-12,-0.019930227,0.0107920871,0.0129332746,21,100
Market-Adjusted Model,92354,2022-05-12,0.0595962702,0.0954640652,0.0924597723,21,100
Market-Adjusted Model,92355,2022-05-12,0.0250447005,0.0609882826,0.0579082026,21,100
Market-Adjusted Model,92357,2022-05-12,0.0106110751,0.0389693398,0.0434745772,21,100
Market-Adjusted Model,92360,2022-05-12,-0.001951617,0.0269258585,0.0309118849,21,100
Market-Adjusted Model,92377,2022-05-12,-0.009982033,0.0201958511,0.0228814689,21,100
Market-Adjusted Model,92379,2022-05-12,-0.040895486,-0.006756731,-0.008031984,21,100
Market-Adjusted Model,92380,2022-05-12,0.1214953185,0.1593608133,0.1543588205,21,100
Market-Adjusted Model,92385,2022-05-12,-0.0181635,0.0171851633,0.0147000016,21,100
Market-Adjusted Model,92390,2022-05-12,0.0310024233,0.0609109459,0.0638659254,21,100
Market-Adjusted Model,92396,2022-05-12,0.1667965983,0.188733172,0.1996601003,21,100
Market-Adjusted Model,92397,2022-05-12,0.0085074957,0.0408883075,0.0413709977,21,100
Market-Adjusted Model,92398,2022-05-12,0.0169382046,0.0498195043,0.0498017066,21,100
Market-Adjusted Model,92400,2022-05-12,-0.09214496,-0.044978264,-0.059281458,21,100
Market-Adjusted Model,92402,2022-05-12,0.0386808604,0.0744334093,0.0715443625,21,100
Market-Adjusted Model,92405,2022-05-12,0.1434188052,0.1786114819,0.1762823073,21,100
Market-Adjusted Model,92407,2022-05-12,0.0004951157,0.0288899656,0.0333586177,21,100
Market-Adjusted Model,92408,2022-05-12,0.0118429141,0.0405787387,0.0447064161,21,100
Market-Adjusted Model,92409,2022-05-12,-0.123590659,-0.074322347,-0.090727157,21,100
Market-Adjusted Model,92410,2022-05-12,-0.065205262,-0.031242206,-0.03234176,21,100
Market-Adjusted Model,92411,2022-05-12,-0.013617848,0.0265053207,0.0192456539,21,100
Market-Adjusted Model,92412,2022-05-12,-0.004807735,0.0264874642,0.0280557669,21,100
Market-Adjusted Model,92426,2022-05-12,0.0319850575,0.0722010991,0.0648485595,21,100
Market-Adjusted Model,92427,2022-05-12,-0.039062455,0.0028792335,-0.006198953,21,100
Market-Adjusted Model,92428,2022-05-12,-0.327148431,-0.331161748,-0.294284929,21,100
Market-Adjusted Model,92432,2022-05-12,-0.011042964,0.0198972962,0.0218205384,21,100
Market-Adjusted Model,92439,2022-05-12,-0.019921882,0.0098360237,0.0129416203,21,100
Market-Adjusted Model,92441,2022-05-12,0.0037559014,0.0359500555,0.0366194035,21,100
Market-Adjusted Model,92443,2022-05-12,0.0024823765,0.0330082319,0.0353458786,21,100
Market-Adjusted Model,92448,2022-05-12,0.0202962605,0.0528670324,0.0531597625,21,100
Market-Adjusted Model,92449,2022-05-12,-0.184692202,-0.162806958,-0.1518287,21,100
Market-Adjusted Model,92456,2022-05-12,-0.604264931,-0.416625233,-0.571401429,21,100
Market-Adjusted Model,92466,2022-05-12,-0.164233594,-0.134069876,-0.131370092,21,100
Market-Adjusted Model,92467,2022-05-12,0.1476793926,0.1864400857,0.1805428947,21,100
Market-Adjusted Model,92468,2022-05-12,0.0394737213,0.0974666284,0.0723372234,21,100
Market-Adjusted Model,92469,2022-05-12,0.0055295321,0.0404535144,0.0383930341,21,100
Market-Adjusted Model,92470,2022-05-12,0.1078965337,0.1481029763,0.1407600358,21,100
Market-Adjusted Model,92471,2022-05-12,0.1222268788,0.1557018914,0.1550903808,21,100
Market-Adjusted Model,92475,2022-05-12,-0.278538812,-0.268876381,-0.24567531,21,100
Market-Adjusted Model,92477,2022-05-12,0.0366627187,0.0662239398,0.0695262208,21,100
Market-Adjusted Model,92486,2022-05-12,-0.053030337,0.005426708,-0.020166835,21,100
Market-Adjusted Model,92488,2022-05-12,0.0243692883,0.0538120287,0.0572327904,21,100
Market-Adjusted Model,92489,2022-05-12,-0.019910294,0.0121239983,0.0129532079,21,100
Market-Adjusted Model,92490,2022-05-12,-0.001300151,0.0297324727,0.0315633506,21,100
Market-Adjusted Model,92491,2022-05-12,-0.003681628,0.0254457602,0.0291818738,21,100
Market-Adjusted Model,92492,2022-05-12,0.0247484792,0.0548504757,0.0576119813,21,100
Market-Adjusted Model,92493,2022-05-12,0.0353160347,0.0686565052,0.0681795367,21,100
Market-Adjusted Model,92496,2022-05-12,0.0131613055,0.0416282391,0.0460248075,21,100
Market-Adjusted Model,92498,2022-05-12,-0.050740952,-0.019499621,-0.01787745,21,100
Market-Adjusted Model,92499,2022-05-12,-0.008330612,0.0237245967,0.0245328897,21,100
Market-Adjusted Model,92500,2022-05-12,0.0023280848,0.0345473851,0.0351915869,21,100
Market-Adjusted Model,92502,2022-05-12,-0.076282327,-0.046915284,-0.043418824,21,100
Market-Adjusted Model,92509,2022-05-12,0.0919329065,0.1223587002,0.1247964086,21,100
Market-Adjusted Model,92511,2022-05-12,-0.029504548,0.0015819202,0.0033589538,21,100
Market-Adjusted Model,92512,2022-05-12,-0.06471468,-0.030124596,-0.031851178,21,100
Market-Adjusted Model,92513,2022-05-12,0.000289506,0.0311520299,0.0331530081,21,100
Market-Adjusted Model,92514,2022-05-12,-0.033452189,-0.000824733,-0.000588687,21,100
Market-Adjusted Model,92517,2022-05-12,-0.083499008,-0.036530498,-0.050635506,21,100
Market-Adjusted Model,92518,2022-05-12,0.2498501938,0.2783961331,0.2827136959,21,100
Market-Adjusted Model,92520,2022-05-12,-0.130434764,-0.089363975,-0.097571262,21,100
Market-Adjusted Model,92521,2022-05-12,-0.205090908,-0.182144006,-0.172227406,21,100
Market-Adjusted Model,92528,2022-05-12,0.0418555232,0.0728070035,0.0747190252,21,100
Market-Adjusted Model,92536,2022-05-12,-0.144836519,-0.115188602,-0.111973016,21,100
Market-Adjusted Model,92537,2022-05-12,-0.004986158,0.0326224503,0.027877344,21,100
Market-Adjusted Model,92539,2022-05-12,0.0190915547,0.0479126197,0.0519550568,21,100
Market-Adjusted Model,92542,2022-05-12,0.0256562259,0.055324765,0.058519728,21,100
Market-Adjusted Model,92543,2022-05-12,-0.012631567,0.0437187861,0.0202319352,21,100
Market-Adjusted Model,92550,2022-05-12,-0.035833732,-0.005658515,-0.00297023,21,100
Market-Adjusted Model,92557,2022-05-12,-0.061705454,-0.012070019,-0.028841952,21,100
Market-Adjusted Model,92570,2022-05-12,0.1268090429,0.1602039657,0.159672545,21,100
Market-Adjusted Model,92571,2022-05-12,-0.208065095,-0.164802555,-0.175201593,21,100
Market-Adjusted Model,92572,2022-05-12,0.0140833002,0.0424206171,0.0469468022,21,100
Market-Adjusted Model,92577,2022-05-12,-0.002132712,0.0272490194,0.0307307902,21,100
Market-Adjusted Model,92580,2022-05-12,0.1602236883,0.1851498066,0.1930871903,21,100
Market-Adjusted Model,92581,2022-05-12,-0.076108156,-0.048442407,-0.043244654,21,100
Market-Adjusted Model,92583,2022-05-12,-0.02152644,0.0289710523,0.0113370624,21,100
Market-Adjusted Model,92585,2022-05-12,-0.016906878,0.0148895424,0.0159566239,21,100
Market-Adjusted Model,92586,2022-05-12,0.0115559513,0.0424591598,0.0444194534,21,100
Market-Adjusted Model,92588,2022-05-12,-0.021989929,0.0114759094,0.0108735727,21,100
Market-Adjusted Model,92589,2022-05-12,0.0039215623,0.0495558077,0.0367850643,21,100
Market-Adjusted Model,92593,2022-05-12,0.004321779,0.0380371159,0.0371852811,21,100
Market-Adjusted Model,92594,2022-05-12,0.021126812,0.1046289146,0.0539903141,21,100
Market-Adjusted Model,92596,2022-05-12,0.0194120098,0.0540130402,0.0522755118,21,100
Market-Adjusted Model,92597,2022-05-12,0.0026999667,0.0361734476,0.0355634687,21,100
Market-Adjusted Model,92598,2022-05-12,0.0190411348,0.0490841197,0.0519046368,21,100
Market-Adjusted Model,92599,2022-05-12,-0.076701597,-0.04587032,-0.043838095,21,100
Market-Adjusted Model,92600,2022-05-12,-0.097539514,-0.072568836,-0.064676012,21,100
Market-Adjusted Model,92601,2022-05-12,0.2696038786,0.2888495474,0.3024673807,21,100
